2021-01-18,1850038.19
2021-01-19,1877349.69
2021-01-20,1931180.59
2021-01-21,1934235.67
2021-01-22,1930771.89
2021-01-25,1971206.49
2021-01-26,1981845.08
2021-01-27,1945104.71
2021-01-28,1914590.88
2021-01-29,1855162.79
2021-02-01,1946665.79
2021-02-02,1997748.35
2021-02-03,1957764.39
2021-02-04,1958897.76
2021-02-05,1966692.11
2021-02-08,1973464.4
2021-02-09,1953583.05
2021-02-10,1895479.37
2021-02-11,1896922.46
2021-02-12,1906354.33
2021-02-15,1906354.33
2021-02-16,1879632.3
2021-02-17,1890577.51
2021-02-18,1881466.86
2021-02-19,1854064.16
2021-02-22,1753921.4
2021-02-23,1739216.22
2021-02-24,1783385.87
2021-02-25,1683328.38
2021-02-26,1685624.73
2021-03-01,1753452.78
2021-03-02,1701136.99
2021-03-03,1633444.67
2021-03-04,1585498.35
2021-03-05,1563652.11
2021-03-08,1505411.89
2021-03-09,1671989.4
2021-03-11,1719934.49
2021-03-12,1705708.54
2021-03-15,1721847.37
2021-03-16,1687003.7
2021-03-17,1728231.81
2021-03-18,1638749.49
2021-03-19,1654281.62
2021-03-22,1683583.83
2021-03-23,1681114.99
2021-03-24,1626709.38
2021-03-25,1626425.1
2021-03-26,1602346.45
2021-03-29,1599587.55
2021-03-30,1624125.45
2021-03-31,1675243.17
2021-04-01,1687126.6
2021-04-02,1687126.6
2021-04-05,1739388.18
2021-04-06,1739851.16
2021-04-07,1728171.08
2021-04-08,1749886.0
2021-04-09,1759727.35
2021-04-12,1790805.81
2021-04-13,1869555.55
2021-04-14,1814907.54
2021-04-15,1835887.79
2021-04-16,1841170.78
2021-04-19,1804388.97
2021-04-20,1799397.06
2021-04-21,1831936.24
2021-04-22,1789431.54
2021-04-23,1809033.3
2021-04-26,1838224.41
2021-04-27,1799432.45
2021-04-28,1797194.43
2021-04-29,1779125.51
2021-04-30,1817457.46
2021-05-03,1766328.12
2021-05-04,1732245.1
2021-05-05,1717326.79
2021-05-06,1717053.08
2021-05-07,1724894.96
2021-05-10,1643643.75
2021-05-11,1639137.79
2021-05-12,1586326.68
2021-05-13,1566578.68
2021-05-14,1605526.54
2021-05-17,1601245.85
2021-05-18,1593151.14
2021-05-19,1575394.46
2021-05-20,1610016.18
2021-05-21,1591142.99
2021-05-24,1640056.9
2021-05-25,1641416.62
2021-05-26,1661055.33
2021-05-27,1666856.55
2021-05-28,1658305.23
2021-05-31,1658305.23
2021-06-01,1654949.4
2021-06-02,1635995.14
2021-06-03,1583207.33
2021-06-04,1620830.43
2021-06-08,1641870.91
2021-06-09,1639845.36
2021-06-10,1671744.02
2021-06-11,1670813.29
2021-06-14,1691204.38
2021-06-15,1667036.3
2021-06-16,1681600.99
2021-06-17,1715865.17
2021-06-18,1723528.45
2021-06-21,1712086.81
2021-06-22,1730075.71
2021-06-23,1770255.92
2021-06-24,1785807.53
2021-06-25,1765626.79
2021-06-28,1798496.29
2021-06-29,1790022.08
2021-06-30,1785831.8
2021-07-01,1782708.37
2021-07-02,1803142.67
2021-07-05,1803142.67
2021-07-06,1821445.02
2021-07-07,1807108.85
2021-07-08,1825006.38
2021-07-16,1772933.93
2021-07-19,1769843.84
2021-07-20,1793732.73
2021-07-21,1788639.01
2021-07-22,1793948.47
2021-07-23,1791775.58
2021-07-26,1819311.41
2021-07-27,1785229.6
2021-07-28,1789914.79
2021-07-29,1818308.45
2021-07-30,1762324.89
2021-08-02,1790212.68
2021-08-03,1798548.24
2021-08-04,1798109.32
2021-08-05,1810299.26
2021-08-06,1782438.7
2021-08-09,1799454.49
2021-08-10,1788064.58
2021-08-11,1777432.99
2021-08-12,1797552.35
2021-08-13,1789166.52
2021-08-16,1752597.77
2021-08-17,1713524.91
2021-08-18,1731870.98
2021-08-19,1712023.47
2021-08-20,1724095.25
2021-08-23,1773983.42
2021-08-24,1787078.69
2021-08-25,1788013.65
2021-08-26,1779976.67
2021-08-27,1803376.5
2021-08-30,1845271.98
2021-08-31,1864043.37
2021-09-01,1866289.28
2021-09-02,1861438.44
2021-09-03,1866646.12
2021-09-06,1866646.12
2021-09-07,1899455.49
2021-09-08,1903806.69
2021-09-09,1893717.01
2021-09-10,1867410.29
2021-09-13,1870616.43
2021-09-14,1868730.44
2021-09-15,1889717.43
2021-09-16,1894829.14
2021-09-17,1892743.39
2021-09-20,1827394.07
2021-09-21,1835530.48
2021-09-22,1861933.17
2021-09-23,1873553.22
2021-09-24,1899896.38
2021-09-27,1915371.3
2021-09-28,1873949.34
2021-09-29,1876232.92
2021-09-30,1866934.61
2021-10-04,1848490.59
2021-10-05,1859559.23
2021-10-06,1872630.5
2021-10-07,1895612.31
2021-10-08,1881798.71
2021-10-11,1878093.86
2021-10-12,1895295.89
2021-10-13,1911945.63
2021-10-14,1925793.73
2021-10-15,1982116.54
2021-10-18,2025110.43
2021-10-19,2018535.45
2021-10-20,2010997.45
2021-10-21,2053813.3
2021-10-22,2049086.71
2021-10-25,2185921.41
2021-10-26,2191609.16
2021-10-27,2217888.93
2021-10-28,2281234.96
2021-10-29,2308950.28
2021-11-01,2409550.98
2021-11-02,2363218.6
2021-11-03,2433644.53
2021-11-04,2473856.9
2021-11-05,2471666.2
2021-11-08,2393535.82
2021-11-09,2246496.19
2021-11-10,2274437.75
2021-11-11,2268027.51
2021-11-12,2247982.53
2021-11-15,2227837.3
2021-11-16,2278221.52
2021-11-17,2321729.31
2021-11-18,2365217.42
2021-11-19,2408924.19
2021-11-22,2403067.46
2021-11-23,2346061.65
2021-11-24,2355490.17
2021-11-25,2355475.18
2021-11-26,2296025.22
2021-11-29,2376307.11
2021-11-30,2369179.13
2021-12-01,2288885.1
2021-12-02,2274887.09
2021-12-03,2175741.82
2021-12-06,2179654.34
2021-12-07,2258701.66
2021-12-08,2280264.43
2021-12-09,2188031.72
2021-12-10,2193929.63
2021-12-13,2118496.39
2021-12-14,2105448.33
2021-12-15,2149626.85
2021-12-16,2065055.96
2021-12-17,2078835.88
2021-12-20,2025129.87
2021-12-21,2090687.21
2021-12-22,2179986.39
2021-12-23,2250386.73
2021-12-27,2275045.4
2021-12-28,2272632.21
2021-12-29,2262202.53
2021-12-30,2241228.66
2021-12-31,2213563.56
2022-01-03,2405136.96
2022-01-04,2328057.1
2022-01-05,2233165.27
2022-01-06,2197094.66
2022-01-10,2178283.03
2022-01-11,2205911.98
2022-01-12,2254383.48
2022-01-13,2140908.68
2022-01-14,2168407.78
2022-01-17,2168400.29
2022-01-18,2126171.13
2022-01-19,2071207.07
2022-01-20,2047806.75
2022-01-21,1924476.56
2022-01-24,1916390.72
2022-01-25,1876318.62
2022-01-26,1892519.56
2022-01-27,1781206.96
2022-01-28,1811182.78
2022-01-31,1955460.61
2022-02-01,1961223.18
2022-02-02,1923178.47
2022-02-03,1843028.65
2022-02-04,1976871.82
2022-02-07,1958229.42
2022-02-08,1993356.41
2022-02-09,2006539.46
2022-02-10,1960960.6
2022-02-11,1876140.33
2022-02-14,1904901.24
2022-02-15,1970348.83
2022-02-16,1977995.44
2022-02-17,1901335.58
2022-02-18,1867827.23
2022-02-21,1867827.23
2022-02-22,1810688.22
2022-02-24,1793686.85
2022-02-25,1817471.7
2022-02-28,1890480.39
2022-03-01,1869636.42
2022-03-02,1891890.83
2022-03-03,1819648.72
2022-03-07,1722128.14
2022-03-08,1737996.59
2022-03-09,1799168.89
2022-03-10,1811153.11
2022-03-11,1749496.32
2022-03-14,1693914.01
2022-03-15,1766581.94
2022-03-16,1844655.95
2022-03-17,1905890.48
2022-03-18,1968554.92
2022-03-21,1987479.04
2022-03-22,2094374.14
2022-03-23,2091668.01
2022-03-24,2111141.73
2022-03-25,2112142.41
2022-03-28,2232336.43
2022-03-29,2246186.25
2022-03-30,2222370.24
2022-03-31,2184830.16
2022-04-01,2196727.45
2022-04-04,2296963.17
2022-04-05,2207500.38
2022-04-06,2123981.39
2022-04-07,2132101.6
2022-04-08,2075774.78
2022-04-11,1997719.03
2022-04-12,2009031.27
2022-04-13,2076888.61
2022-04-14,2010636.87
2022-04-15,2010618.12
2022-04-18,2038352.66
2022-04-19,2095573.34
2022-04-20,1997110.46
2022-04-21,2005022.42
2022-04-22,1980210.59
2022-04-25,1980090.02
2022-04-26,1797131.45
2022-04-27,1795821.08
2022-04-28,1824053.45
2022-04-29,1712516.38
2022-05-02,1754393.45
2022-05-03,1760819.37
2022-05-04,1822784.01
2022-05-05,1676062.16
2022-05-06,1657095.12
2022-05-09,1529943.59
2022-05-10,1546886.03
2022-05-13,1533010.91
2022-05-16,1466550.23
2022-05-17,1535455.91
2022-05-18,1429193.55
2022-05-19,1431010.55
2022-05-20,1377739.55
2022-05-23,1391000.58
2022-05-24,1315612.77
2022-05-25,1367249.64
2022-05-26,1448566.54
2022-05-27,1532863.24
2022-05-30,1532874.49
2022-05-31,1556310.55
2022-06-01,1541023.48
2022-06-02,1604360.44
2022-06-03,1501036.64
2022-06-06,933665.88
2022-06-07,936039.12
2022-06-08,947246.37
2022-06-09,936135.29
2022-06-10,905270.85
2022-06-13,841308.83
2022-06-14,859530.88
2022-06-15,906978.05
2022-06-16,832488.49
2022-06-17,847197.63
2022-06-20,847205.13
2022-06-21,921156.38
2022-06-22,919139.06
2022-06-23,917655.18
2022-06-24,958826.95
2022-06-27,954740.31
2022-06-28,906912.14
2022-06-29,891902.96
2022-06-30,875951.28
2022-07-01,888045.62
2022-07-04,888041.87
2022-07-05,911865.17
2022-07-06,906984.81
2022-07-07,955494.91
2022-07-08,977510.12
2022-07-11,915015.53
2022-07-12,909700.13
2022-07-13,924864.24
2022-07-14,929035.05
2022-07-15,938043.19
2022-07-18,939632.77
2022-07-19,960921.25
2022-07-20,971605.2
2022-07-21,1061170.84
2022-07-22,1061305.48
2022-07-25,1046878.03
2022-07-26,1009807.62
2022-07-27,1071469.13
2022-07-28,1093588.89
2022-07-29,1155369.01
2022-08-01,1156017.25
2022-08-02,1167389.21
2022-08-03,1194811.05
2022-08-04,1200753.58
2022-08-05,1125914.28
2022-08-08,1134739.18
2022-08-09,1107324.7
2022-08-10,1151420.26
2022-08-11,1122344.79
2022-08-12,1173117.18
2022-08-15,1206918.42
2022-08-16,1196237.1
2022-08-17,1184876.14
2022-08-18,1181178.97
2022-08-19,1156450.8
2022-08-22,1128711.84
2022-08-23,1152540.83
2022-08-24,1156066.42
2022-08-25,437614.61
2022-08-26,424024.05
2022-08-29,419672.56
2022-08-30,410031.51
2022-08-31,407555.88
2022-09-01,410637.55
2022-09-02,401234.64
2022-09-05,401227.14
2022-09-06,404731.42
2022-09-07,418795.56
2022-09-08,425864.31
